ts_event,open,high,low,close,volume,rtype,publisher_id,instrument_id,symbol
2025-10-01 12:00:00+00:00,97.385,97.47,97.165,97.46,213,33.0,97.0,8024379.0,DX  FMZ0025!
2025-10-01 12:15:00+00:00,-0.295,97.465,-0.305,97.27,3576,33.0,97.0,8176195.0,DX  FMH0026-DX  FMZ0025
2025-10-01 12:30:00+00:00,97.265,97.31,97.175,97.24,779,33.0,97.0,8024379.0,DX  FMZ0025!
2025-10-01 12:45:00+00:00,97.225,97.325,96.995,97.28,675,33.0,97.0,8024379.0,DX  FMZ0025!
2025-10-01 13:00:00+00:00,97.28,97.295,97.195,97.25,441,33.0,97.0,8024379.0,DX  FMZ0025!
2025-10-01 13:15:00+00:00,97.26,97.285,97.215,97.235,270,33.0,97.0,8024379.0,DX  FMZ0025!
2025-10-01 13:30:00+00:00,97.23,97.235,97.17,97.17,2011,33.0,97.0,8024379.0,DX  FMZ0025!
2025-10-01 13:45:00+00:00,97.18,97.25,97.16,97.22,606,33.0,97.0,8024379.0,DX  FMZ0025!
2025-10-01 14:00:00+00:00,97.25,97.345,97.175,97.335,879,33.0,97.0,8024379.0,DX  FMZ0025!
2025-10-01 14:15:00+00:00,97.335,97.375,97.27,97.285,677,33.0,97.0,8024379.0,DX  FMZ0025!
2025-10-01 14:30:00+00:00,97.285,97.285,97.22,97.245,557,33.0,97.0,8024379.0,DX  FMZ0025!
2025-10-01 14:45:00+00:00,97.235,97.385,97.2,97.29,2359,33.0,97.0,8024379.0,DX  FMZ0025!
2025-10-01 15:00:00+00:00,97.285,97.395,97.27,97.385,927,33.0,97.0,8024379.0,DX  FMZ0025!
2025-10-01 15:15:00+00:00,97.385,97.49,97.38,97.46,694,33.0,97.0,8024379.0,DX  FMZ0025!
2025-10-01 15:30:00+00:00,97.465,97.475,97.4,97.435,421,33.0,97.0,8024379.0,DX  FMZ0025!
2025-10-01 15:45:00+00:00,97.435,97.475,97.415,97.475,228,33.0,97.0,8024379.0,DX  FMZ0025!
2025-10-01 16:00:00+00:00,97.49,97.52,97.45,97.485,569,33.0,97.0,8024379.0,DX  FMZ0025!
2025-10-01 16:15:00+00:00,97.495,97.5,97.465,97.475,84,33.0,97.0,8024379.0,DX  FMZ0025!
2025-10-01 16:30:00+00:00,97.48,97.535,97.475,97.53,150,33.0,97.0,8024379.0,DX  FMZ0025!
2025-10-01 16:45:00+00:00,97.53,97.53,97.465,97.475,253,33.0,97.0,8024379.0,DX  FMZ0025!
2025-10-01 17:00:00+00:00,97.47,97.47,97.44,97.44,118,33.0,97.0,8024379.0,DX  FMZ0025!
2025-10-01 17:15:00+00:00,97.44,97.45,97.415,97.43,384,33.0,97.0,8024379.0,DX  FMZ0025!
2025-10-01 17:30:00+00:00,97.435,97.465,97.43,97.465,209,33.0,97.0,8024379.0,DX  FMZ0025!
2025-10-01 17:45:00+00:00,97.46,97.47,97.445,97.465,146,33.0,97.0,8024379.0,DX  FMZ0025!
2025-10-01 18:00:00+00:00,97.47,97.49,97.405,97.405,124,33.0,97.0,8024379.0,DX  FMZ0025!
2025-10-01 18:15:00+00:00,97.41,97.41,97.365,97.365,261,33.0,97.0,8024379.0,DX  FMZ0025!
2025-10-01 18:30:00+00:00,97.37,97.37,97.335,97.36,420,33.0,97.0,8024379.0,DX  FMZ0025!
2025-10-01 18:45:00+00:00,97.365,97.385,97.35,97.385,318,33.0,97.0,8024379.0,DX  FMZ0025!
2025-10-01 19:00:00+00:00,97.385,97.41,97.375,97.395,291,33.0,97.0,8024379.0,DX  FMZ0025!
2025-10-01 19:15:00+00:00,97.39,97.415,97.39,97.405,117,33.0,97.0,8024379.0,DX  FMZ0025!
2025-10-01 19:30:00+00:00,97.405,97.41,97.39,97.405,124,33.0,97.0,8024379.0,DX  FMZ0025!
2025-10-01 19:45:00+00:00,97.405,97.43,97.39,97.415,195,33.0,97.0,8024379.0,DX  FMZ0025!
2025-10-01 20:00:00+00:00,97.42,97.44,97.415,97.435,74,33.0,97.0,8024379.0,DX  FMZ0025!
2025-10-01 20:15:00+00:00,97.435,97.455,97.43,97.455,40,33.0,97.0,8024379.0,DX  FMZ0025!
2025-10-01 20:30:00+00:00,97.455,97.455,97.45,97.45,6,33.0,97.0,8024379.0,DX  FMZ0025!
2025-10-01 20:45:00+00:00,97.445,97.45,97.415,97.425,18,33.0,97.0,8024379.0,DX  FMZ0025!
2025-10-02 00:00:00+00:00,97.435,97.495,97.41,97.49,230,33.0,97.0,8024379.0,DX  FMZ0025!
2025-10-02 00:15:00+00:00,97.48,97.485,97.46,97.485,46,33.0,97.0,8024379.0,DX  FMZ0025!
2025-10-02 00:30:00+00:00,97.485,97.5,97.48,97.485,62,33.0,97.0,8024379.0,DX  FMZ0025!
2025-10-02 00:45:00+00:00,97.49,97.49,97.45,97.46,149,33.0,97.0,8024379.0,DX  FMZ0025!
2025-10-02 01:00:00+00:00,97.465,97.495,97.445,97.45,174,33.0,97.0,8024379.0,DX  FMZ0025!
2025-10-02 01:15:00+00:00,97.445,97.455,97.395,97.4,99,33.0,97.0,8024379.0,DX  FMZ0025!
2025-10-02 01:30:00+00:00,97.4,97.4,97.36,97.39,57,33.0,97.0,8024379.0,DX  FMZ0025!
2025-10-02 01:45:00+00:00,97.38,97.38,97.37,97.37,21,33.0,97.0,8024379.0,DX  FMZ0025!
2025-10-02 02:00:00+00:00,97.365,97.37,97.345,97.355,24,33.0,97.0,8024379.0,DX  FMZ0025!
2025-10-02 02:15:00+00:00,97.37,97.385,97.37,97.38,22,33.0,97.0,8024379.0,DX  FMZ0025!
2025-10-02 02:30:00+00:00,97.38,97.395,97.38,97.39,12,33.0,97.0,8024379.0,DX  FMZ0025!
2025-10-02 02:45:00+00:00,97.39,97.395,97.385,97.39,14,33.0,97.0,8024379.0,DX  FMZ0025!
2025-10-02 03:00:00+00:00,97.395,97.415,97.39,97.39,72,33.0,97.0,8024379.0,DX  FMZ0025!
2025-10-02 03:15:00+00:00,97.4,97.4,97.39,97.39,5,33.0,97.0,8024379.0,DX  FMZ0025!
2025-10-02 03:30:00+00:00,97.405,97.425,97.405,97.425,57,33.0,97.0,8024379.0,DX  FMZ0025!
2025-10-02 03:45:00+00:00,97.42,97.42,97.405,97.41,65,33.0,97.0,8024379.0,DX  FMZ0025!
2025-10-02 04:00:00+00:00,97.41,97.425,97.41,97.425,6,33.0,97.0,8024379.0,DX  FMZ0025!
2025-10-02 04:15:00+00:00,97.425,97.425,97.42,97.425,17,33.0,97.0,8024379.0,DX  FMZ0025!
2025-10-02 04:30:00+00:00,97.43,97.445,97.43,97.43,25,33.0,97.0,8024379.0,DX  FMZ0025!
